province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city,price,vat_included,state_of_property,heating_type,sun_exposure,livable_surface,construction_year,epc_score,latitude,longitude,furnished,facades,floors,bedrooms,bathrooms,showers,toilets,terrace,veranda,elevator,access_for_disabled,garden,garage,swimming_pool,cellar,attic,flooding_area_type,distance_from_train_stations_by_foot,distance_from_train_stations_by_car,distance_from_motorway_by_car,distance_from_bus_by_foot,distance_from_tram_by_foot,distance_from_metro_by_foot,distance_from_nursery_by_foot,distance_from_nursery_by_car,distance_from_preschool_by_foot,distance_from_preschool_by_car,distance_from_elementary_school_by_foot,distance_from_elementary_school_by_car,distance_from_high_school_by_foot,distance_from_high_school_by_car,distance_from_supermarket_by_foot,distance_from_supermarket_by_car,distance_from_supermarket_by_transports,description
namur,House,https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbe30440,vbe30440,residence,sale,5020,malonne,270000.0,,Normal,Fuel oil,South,12,1962,F,50.427348,4.8161563,,4,2,3,1,,2,,,,,,,,1,,(information not available),4000.0,5900.0,11700.0,270.0,,,720.0,790.0,925.0,991.0,925.0,991.0,1300.0,1400.0,3000.0,4500.0,2300.0,"Située dans un environnement agréable, cette maison offre une vue dégagée à l’arrière (orientation Sud) et constitue une excellente base de rénovation pour créer un lieu de vie à votre image. Elle propose un espace de vie lumineux, un patio avec accès au jardin, ainsi qu’un extérieur agréable avec abri de jardin. Les volumes sont intéressants avec une grande cave / garage et un vaste grenier aménageable, offrant de belles possibilités d’extension. Côté technique : • Électricité bi-horaire • Chauffage central mazout (air pulsé) • Citerne d’eau de pluie • Fosse septique • Châssis survitrés en double vitrage • Dalles de béton à chaque étage À l’avant, un espace de parking pratique complète l’ensemble. 👉 Une maison avec du potentiel, des volumes et une belle orientation, idéale pour un projet de rénovation réfléchi. 📞 Infos & visites : Matthieu –
Tel
0479/47.29.05
A visiter rapidement. Faire offre à partir de 270.000,00 eur
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbe30430,vbe30430,residence,sale,5020,malonne,255000.0,,Normal,Fuel oil,,109,1970,G,50.4396723,4.8078991,,4,2,2,1,,1,,,,,,,,,,(information not available),2800.0,3900.0,9700.0,557.0,,,568.0,568.0,1000.0,1300.0,990.0,1300.0,1500.0,2100.0,1400.0,1500.0,1100.0,"CHARMANTE MAISON D'HABITATION DE TYPE BEL ETAGE AVEC JARDIN VERANDA GARAGE Comprenant Ssol : garage avec coin buanderie, chaufferie, une cave, vide-ventilés Rdchée : hall, séjour avec cheminée et accès jardin, cuisine équipée, véranda, débarras 1er étage : hall de nuit, 2 chambres, bureau, sdb 2ème étage : grenier accessible par une trappe (rangement) Beau jardin arboré et emplacement parking privé devant la maison Electricité bi-horaire, châssis bois double vitrage (sauf 1 simple vitrage), un volet électrique (séjour), chauffage central mazout, poêle à bois, citerne eau de pluie (1.000 l) + groupe hydrophore, fosse septique et raccordement égouts. VISITES: CONTACTER AIN MR PAUL FRANCK
Tel
0476/422607
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/villa/for-sale/5650/walcourt/vbe30424,vbe30424,villa,sale,5650,walcourt,,0,To renovate,Fuel oil,,12,1950,D,50.2498869,4.4286659,,3,2,5,1,1,2,1,,0,0,1,1,,1,1,no flooding area,1400.0,1400.0,,268.0,,,168.0,168.0,276.0,393.0,276.0,393.0,1100.0,1200.0,1800.0,2500.0,1600.0,"Contact : Maxime Van den Abbeele :
Tel
0494/05.23.55
-
Contact
Votre agence We Invest Charleroi & en Fagne vous présente aujourd'hui cette maison 3 façades avec 5 chambres, de +-180m² habitables et son terrain de +-22ares à Walcourt
Le rez-de-chaussée est composé d'un hall d'entrée, une toilette, un séjour lumineux de près de 40m² , une cuisine ainsi qu’un espace bureau/buanderie.
Les deux étages supérieurs accueillent les 5 chambres et la salle de bain. On y retrouvera également un grenier pour le stockage, ou pourquoi pas, l'aménager.
Au -1, les caves et le garage ajoutent encore un bel espace à ce bien.
Aspect technique :
- Panneaux solaires et thermiques
- Châssis double vitrage
- Chauffage central mazout
- Cassette à bois
Une maison spacieuse avec de nombreuses possibilités, à découvrir rapidement.
PEB: D - 20260320001933 - 299 kWh/m²/an
Faire offre à partir de 187 000 €
Annonce indicative et non contractuelle, sous réserve d'acceptation.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5030/gembloux/vwd17692,vwd17692,residence,sale,5030,gembloux,245000.0,,Normal,Gas,North-east,13,,C,50.5567823,4.698019,,2,,3,1,,,1,,,,1,,,1,,no flooding area,301.0,302.0,12300.0,81.0,,,405.0,1300.0,137.0,137.0,137.0,137.0,636.0,1100.0,1100.0,1300.0,546.0,"VISITES SUSPENDUES !!
L’immobilière ‘François Barbière & associés’ vous présente cette charmante maison de rangée lumineuse, nichée au coeur de Gembloux.
La maison vous séduira par son emplacement privilégié : à proximité immédiate des commerces, des écoles, de la gare et des axes à mobilité douce, elle offre un cadre de vie pratique et agréable au quotidien.
Les travaux réalisés sont de qualité et apportent un vrai confort moderne : cuisine aménagée, chaudière récente, installation électrique aux normes et certificat PEB favorable (label C - 20240402021369). Tout est prêt pour emménager sans attendre.
La maison se compose de deux belles chambres, d'un espace de vie ouvert sur le jardin, et d'une buanderie / espace de rangement pratique, anciennement salle de douche. Un agencement fonctionnel particulièrement apprécié au quotidien.
Vous y découvrirez un jardin aménagé, avec une terrasse confortable et un bel espace de pelouse.
Habitable immédiatement, ce bien constitue une première acquisition idéale pour un jeune ménage, ou une opportunité intéressante pour les investisseurs à la recherche d'un bien rentable. Ce bien est actuellement occupé par des locataires.
Rem : remettre offre à partir du prix affiché sous réserve d'acceptation du propriétaire
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/villa/for-sale/5150/floreffe/vbe30411,vbe30411,villa,sale,5150,floreffe,595000.0,0,To renovate,Fuel oil,,22,,F,50.43405,4.75922,0,4,,5,2,,,1,,0,0,1,1,,1,1,(information not available),1200.0,1500.0,8600.0,130.0,,,151.0,156.0,197.0,191.0,197.0,191.0,379.0,405.0,3000.0,3400.0,2100.0,"Nam Property vous propose cette magnifique maison de caractère aux volumes généreux, idéale pour une grande famille et profession libérale.
Dès l’entrée, vous serez séduits par son vaste hall accueillant donnant accès aux deux parties distinctes de la propriété.
La partie professionnelle comprend une salle d’attente, un WC ainsi que deux beaux bureaux en enfilade offrant un cadre de travail idéal et lumineux, complétés par une réserve.
Elle peut également être modifiée en chambres supplémentaires avec salle de bains.
La partie habitation se compose d’une chaleureuse salle à manger avec cassette à bois, suivie d’un lumineux séjour offrant une belle vue sur l’extérieur. Vous y découvrirez également une cuisine équipée avec espace déjeuner, parfaite pour les moments en famille.
Une grande terrasse surplombant le jardin vient compléter cet espace de vie convivial.
À l’étage, la maison dispose de 4 chambres spacieuses et lumineuses, d’une salle de bains, d’une salle de douche ainsi que d’un dressing. Deux des chambres bénéficient d’un accès direct à une vaste terrasse à l’étage, idéale pour profiter d’un agréable espace extérieur privatif avec vue dégagée sur le jardin.
Les combles accueillent un grand grenier pratique d’environ 50 m² offrant un bel espace de rangement.
Le sous-sol comprend plusieurs caves, une grande buanderie ainsi qu’une remarquable cave à vin bénéficiant d’un revêtement spécifique garantissant des conditions optimales de conservation pour les amateurs. Grand garage pour deux véhicules.
À l’extérieur, vous profiterez d’un superbe jardin arboré et fleuri, d'une dalle constructible, d’un abri de jardin ainsi que d’un verger, le tout implanté sur un magnifique terrain de plus de 30 ares.
Une propriété pleine de charme, offrant de multiples possibilités d’aménagement dans un cadre verdoyant et paisible.
A proximité de la gare de Franière et de l'école communale. Centre de Floreffe à moins de 3 minutes.
Pour plus de renseignements ou pour organiser une visite, contactez Nam Property.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbe30399,vbe30399,residence,sale,5300,andenne,295000.0,0,,Fuel oil,North,150,,C,50.5198267,5.0810342,0,3,,5,1,,2,1,,0,,1,,,,,(information not available),3200.0,3200.0,2200.0,107.0,,,2500.0,2500.0,3000.0,3100.0,2700.0,2800.0,2900.0,3000.0,2000.0,2100.0,1800.0,"Ideally located less than two minutes from the E42 motorway, and 5 minutes from Andenne town center and all amenities, this attractive 4-front villa sits on +/- 20 ares of land. Boasting spacious accommodation, it comprises 5 bedrooms (including 1 on the ground floor), two shower rooms, 3 WCs, spacious living rooms and a basement of +/- 105m² comprising a garage, cellars and an office. Minimum 4 parking spaces in front of the house. Equipment level: DV frames, oil-fired central heating, insulated artificial slate roof... If you're looking for peace and quiet just 2 minutes from all amenities, this is the house for you. Please make an offer of €289,000 subject to acceptance by the owner.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5300/seilles/vbe30393,vbe30393,residence,sale,5300,seilles,184900.0,0,To be renovated,Gas,North-east,233,1875,E,50.5004343,5.08134918,0,2,2,3,1,,2,1,,0,,,1,,,,no flooding area,486.0,435.0,4900.0,337.0,,,266.0,286.0,212.0,220.0,49.0,49.0,235.0,235.0,764.0,854.0,629.0,"Le Bureau Immexperts vous présente : Dans le charmant village de Seilles, à proximité des facilités et du centre-ville d'Andenne, découvrez cette spacieuse maison 3 chambres à rénover. RDC : 2 caves, un garage et un WC, cour ; 1er étage : Hall, vaste séjour en L de 40 m², cuisine meublée ; 2ème étage : Hall de nuit, 3 chambres, une salle de bain ; 3ème étage : Spacieux grenier aménageable de 62 m². Technique : Convecteurs au gaz, châssis DV PVC et bois, toiture en bon état, PEB E (20250401018503- 558696kwh/an - 374kWh/an.m²). Prix : 184.900 € sous réserve d'accord du propriétaire. Obligation locative à respecter. informations et visites :
Tel
085/84 41 91
-
Contact
-
https://www.immexperts.be/fr/
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/villa/for-sale/5100/wepion/vbe30297,vbe30297,villa,sale,5100,wepion,380000.0,0,To be renovated,Electricity,,15,1995,F,50.421206,4.8633172,0,4,1,4,1,1,2,1,,0,1,1,1,,1,,possible flooding area,7100.0,9700.0,12500.0,56.0,,,1000.0,1500.0,905.0,905.0,905.0,905.0,7000.0,9000.0,1200.0,1300.0,847.0,"WÉPION, on a quiet street, a lovely VILLA (4 bedrooms/1 bathroom) built in 1995 on a plot of 26.5 ares. The ground floor comprises an entrance hall with a separate toilet, a living room with a semi-open-plan kitchen, and a spacious garage with a boiler room. This level is completed by a bathroom and a study, allowing for comfortable living on one level.
Upstairs, a spacious landing leads to a shower room, two large bedrooms and two smaller ones (potential for a third large bedroom). In addition to the living areas, a trapdoor with a fixed staircase in the garage provides access to a large cellar covering the entire footprint of the house. The exterior is very pleasant, with approximately 250 square metres of relatively flat garden, featuring a lovely wooden arbour, fruit trees and ornamental trees. The property benefits from an excellent south-west facing position, plenty of privacy and a lovely balance between the garden and the more wooded area. PEB F - 492 kWh/m² per year - 79,001 kWh/year - 20240825009125. View at Latour & Petit
Tel
081/303.404
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5540/hastiere-lavaux/vbe30238,vbe30238,residence,sale,5540,hastiere-lavaux,335000.0,0,Excellent,Fuel oil,North,167,1918,E,50.2263014,4.7973298,0,4,1,4,1,1,2,1,,0,,1,1,,,,no flooding area,10000.0,14000.0,,,,,3400.0,3400.0,2900.0,2900.0,2900.0,2900.0,10000.0,10500.0,3400.0,3400.0,2200.0,"Immo-9 à le plaisir de vous faire découvrir cette magnifique maison en pierre du pays, située dans un environnement calme et verdoyant à Hastière. Elle saura vous séduire par son charme unique et ses nombreuses possibilités. Sur un terrain de 610 m², cette habitation offre environ 167 m² habitables déjà aménagés avec goût. Vous y découvrirez de beaux espaces de vie lumineux, une cuisine équipée, un salon chaleureux, 3 chambres, ainsi qu’une élégante salle de douche rénovée. Les matériaux nobles, les murs en pierre apparente et les éléments en bois confèrent à l’ensemble une atmosphère authentique et accueillante. Véritable atout du bien : une annexe récente en gros œuvre fermé (32m²), visible côté jardin, vient compléter la propriété, offrant ainsi l’opportunité de créer un espace entièrement personnalisé selon vos envies : suite parentale, spa, salle de sport ou extension familiale. Des équipements (radiateurs, baignoire, robinetterie, etc.) sont inclus dans la vente. La propriété dispose également d’un grand garage (40m²), de places de stationnement et d’un agréable jardin propice à la détente. Un véritable havre de paix où le charme de l’ancien rencontre le confort contemporain. Faire offre à partir de 335.000€ sous réserve d’acceptation des vendeurs. PEB : E (UC : 20260327006006). Ce PEB doit être revu une fois les travaux terminés. RC : 562€ Renseignements et visites avec Bastien au
Tel
0479.41.55.33
ou sur
www.immo-9.be.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5542/blaimont/rbw10668,rbw10668,residence,sale,5542,blaimont,69000.0,0,Normal,Electricity,,8,1975,G,50.1872873,4.8326378,1,4,1,2,1,,1,1,0,0,0,,,1,0,,no flooding area,10100.0,11800.0,,4600.0,,,3500.0,6900.0,3500.0,7100.0,3500.0,7100.0,12200.0,16300.0,3800.0,5300.0,3000.0,"Ontsnap naar dit charmante vakantiehuisje in het idyllische Blaimont, gelegen in het hart van de Ardennen. Hier geniet je van rust, natuur en een prachtig vakantiedomein in een van de mooiste streken van België. Bij het binnenkomen word je verwelkomd in een gezellige leefruimte met een sfeervolle zit- en eethoek, perfect om samen te ontspannen na een actieve dag. De praktisch ingerichte, volledig geïnstalleerde keuken biedt alle comfort om zelf heerlijke maaltijden te bereiden. De badkamer is uitgerust met een douche, lavabo en toilet.
Het huisje beschikt over twee comfortabele slaapkamers, ideaal voor gezinnen of een verblijf met vrienden. Buiten wacht een ruim terras waar je kunt genieten van een adembenemend uitzicht over de omliggende natuur, de perfecte plek om tot rust te komen.
Bijkomend is er de ruime berging en de uitstekende ligging in een verzorgd vakantiedomein. Een ideale uitvalsbasis voor wandelingen, fietstochten en pure ontspanning.
Extra troeven
meubilair recent vernieuwd (inbegrepen)
mogelijkheid tot gegarandeerde huurinkomsten
uitstekend onderhouden domein
gezellige brasserie met mooi terras op 100m
overdekt zwembad
speeltuinen en sportterreinen
tal van activiteiten in de buurt
Het park organiseert ook gratis evenementen voor zowel kinderen als volwassenen tijdens de vakantieperiodes
Deze woning is te koop ZONDER makelaar via het concept van Smart Houses. Inlichtingen of een bezoek? Contacteer rechtstreeks de eigenaar via
Tel
0496/72.33.36
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5300/andenne/vbe30197,vbe30197,apartment,sale,5300,andenne,95000.0,0,Normal,Fuel oil,,15,,C,50.4883506,5.0972358,0,2,3,1,1,1,1,,,0,0,,,,,,no flooding area,1000.0,997.0,6400.0,124.0,,,241.0,241.0,339.0,339.0,339.0,339.0,230.0,230.0,434.0,442.0,434.0,"EasyHome a le plaisir de vous présenter la vente de ce spacieux appartement une chambre situé au centre d'Andenne, proche de toutes commodités et des axes routiers.
Composition comme suit : Hall d'entrée 4 m², grand séjour lumineux de 23 m², chambre à coucher de 15 m², salle de bain de 5 m², cuisine de 9 m².
Pour compléter ce bien vous trouverez un débarras de 1 m².
DIVERS : Chauffage au mazout, les communs ont été entièrement rénovés en mars 2026, PEB C !!
Appartement libre immédiatement! Revenu locatif potentiel : 650/700 euros par mois hors charges!
PAS DE CHARGES DE CO PROPRIETE!
Idéal pour investisseur ou pour une première acquisition!
N'hésitez plus et contactez notre bureau au
Tel
084 77 00 43
pour plus d'informations ou une éventuelle visite.
(Offre sous réserve d'acceptation des propriétaires).
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5580/jemelle/vbe30182,vbe30182,residence,sale,5580,jemelle,215000.0,0,,Gas,,184,,C,50.1625,5.26623,0,,,3,1,,2,,,0,,,,,,,no flooding area,332.0,262.0,,17.0,,,453.0,453.0,282.0,282.0,282.0,282.0,292.0,571.0,682.0,682.0,0.0,"SUPERB HOUSE IN THE CENTER OF JEMELLE! Visit discover this magnificent family home with over 180m² of living space. It's ideal for a family looking for a modern, functional living environment. The first floor features a spacious living area with a large lounge and dining room, as well as a fully-equipped, functional kitchen at the rear of the house. The second floor features a large master bedroom with dressing room, and a beautiful bathroom with bathtub and Italian shower. On the second floor are spacious bedrooms. The unique bathroom has been completely renovated with a contemporary design featuring a shower and bathtub. REFINED DETAILS The interior boasts a contemporary decor with elegant touches, combining neutral hues and graphic accents. The meticulous finishes, quality floor coverings and intelligent layout of the spaces bear witness to a thoughtful and meticulous renovation. The bedrooms each offer ample space for furnishings and storage. A spacious walk-in wardrobe completes the residential proposition. LOCATION Located in Jemelle, this property benefits from a convenient location while retaining its residential charm. This property is an excellent opportunity for buyers looking for comfort, modernity and functionality in an attractive environment.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbe30088,vbe30088,apartment,sale,5030,gembloux,315000.0,1,New,Not specified,,15,2027,A+,50.5742906,4.7016542,,,3,2,,,1,1,,1,,,,,,,(information not available),1000.0,1300.0,6600.0,79.0,,,1800.0,1700.0,1300.0,1600.0,1300.0,1600.0,1800.0,2700.0,119.0,119.0,119.0,"RÉSIDENCE CONTEMPORAINE – APPARTEMENTS NEUFS À GEMBLOUX Découvrez une résidence élégante et intimiste idéalement implantée dans le quartier prisé de la rue du Levant à Gembloux, offrant un équilibre parfait entre cadre verdoyant et accessibilité urbaine. Ce projet à l’architecture soignée et intemporelle propose 36 appartements neufs aux lignes épurées, déclinés de 1 à 4 chambres. Pensés pour un confort de vie optimal, les logements offrent de beaux volumes, une luminosité naturelle abondante et des espaces extérieurs privatifs (terrasse, balcon ou jardin), véritables prolongements de l’habitat. Les prestations sont à la hauteur des attentes actuelles : cuisines équipées, matériaux de qualité, chauffage par le sol via pompe à chaleur collective, ventilation double flux et excellentes performances énergétiques (PEB A), garantissant confort et maîtrise des consommations. La résidence s’inscrit dans un environnement paysager apaisant tout en bénéficiant d’une situation stratégique : gare accessible en quelques minutes, liaisons rapides vers Bruxelles et Namur, ainsi qu’un accès aisé aux grands axes. Par sa conception, sa localisation stratégique et la diversité de ses appartements, ce projet s’adresse aussi bien : • aux investisseurs à la recherche d’un placement pérenne • aux primo-acquéreurs souhaitant un premier achat qualitatif • qu’à toute personne désireuse de s’offrir un cadre de vie confortable et durable Un projet rare, alliant qualité architecturale, performance et qualité de vie. Contactez-nous pour découvrir les appartements disponibles et bénéficier d’un accompagnement personnalisé .
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbe30087,vbe30087,apartment,sale,5030,gembloux,335000.0,1,New,Not specified,,10,2027,A+,50.5742906,4.7016542,,,3,3,,,1,1,,1,,,,,,,(information not available),1000.0,1300.0,6600.0,79.0,,,1800.0,1700.0,1300.0,1600.0,1300.0,1600.0,1800.0,2700.0,119.0,119.0,119.0,"RÉSIDENCE CONTEMPORAINE – APPARTEMENTS NEUFS À GEMBLOUX Découvrez une résidence élégante et intimiste idéalement implantée dans le quartier prisé de la rue du Levant à Gembloux, offrant un équilibre parfait entre cadre verdoyant et accessibilité urbaine. Ce projet à l’architecture soignée et intemporelle propose 36 appartements neufs aux lignes épurées, déclinés de 1 à 4 chambres. Pensés pour un confort de vie optimal, les logements offrent de beaux volumes, une luminosité naturelle abondante et des espaces extérieurs privatifs (terrasse, balcon ou jardin), véritables prolongements de l’habitat. Les prestations sont à la hauteur des attentes actuelles : cuisines équipées, matériaux de qualité, chauffage par le sol via pompe à chaleur collective, ventilation double flux et excellentes performances énergétiques (PEB A), garantissant confort et maîtrise des consommations. La résidence s’inscrit dans un environnement paysager apaisant tout en bénéficiant d’une situation stratégique : gare accessible en quelques minutes, liaisons rapides vers Bruxelles et Namur, ainsi qu’un accès aisé aux grands axes. Par sa conception, sa localisation stratégique et la diversité de ses appartements, ce projet s’adresse aussi bien : • aux investisseurs à la recherche d’un placement pérenne • aux primo-acquéreurs souhaitant un premier achat qualitatif • qu’à toute personne désireuse de s’offrir un cadre de vie confortable et durable Un projet rare, alliant qualité architecturale, performance et qualité de vie. Contactez-nous pour découvrir les appartements disponibles et bénéficier d’un accompagnement personnalisé .
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbe30086,vbe30086,apartment,sale,5030,gembloux,225000.0,1,New,Not specified,,12,2027,A+,50.5742906,4.7016542,,,3,1,,,1,1,,1,,1,,,,,(information not available),1000.0,1300.0,6600.0,79.0,,,1800.0,1700.0,1300.0,1600.0,1300.0,1600.0,1800.0,2700.0,119.0,119.0,119.0,"RÉSIDENCE CONTEMPORAINE – APPARTEMENTS NEUFS À GEMBLOUX Découvrez une résidence élégante et intimiste idéalement implantée dans le quartier prisé de la rue du Levant à Gembloux, offrant un équilibre parfait entre cadre verdoyant et accessibilité urbaine. Ce projet à l’architecture soignée et intemporelle propose 36 appartements neufs aux lignes épurées, déclinés de 1 à 4 chambres. Pensés pour un confort de vie optimal, les logements offrent de beaux volumes, une luminosité naturelle abondante et des espaces extérieurs privatifs (terrasse, balcon ou jardin), véritables prolongements de l’habitat. Les prestations sont à la hauteur des attentes actuelles : cuisines équipées, matériaux de qualité, chauffage par le sol via pompe à chaleur collective, ventilation double flux et excellentes performances énergétiques (PEB A), garantissant confort et maîtrise des consommations. La résidence s’inscrit dans un environnement paysager apaisant tout en bénéficiant d’une situation stratégique : gare accessible en quelques minutes, liaisons rapides vers Bruxelles et Namur, ainsi qu’un accès aisé aux grands axes. Par sa conception, sa localisation stratégique et la diversité de ses appartements, ce projet s’adresse aussi bien : • aux investisseurs à la recherche d’un placement pérenne • aux primo-acquéreurs souhaitant un premier achat qualitatif • qu’à toute personne désireuse de s’offrir un cadre de vie confortable et durable Un projet rare, alliant qualité architecturale, performance et qualité de vie. Contactez-nous pour découvrir les appartements disponibles et bénéficier d’un accompagnement personnalisé .
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5640/mettet/vbe29913,vbe29913,apartment,sale,5640,mettet,250000.0,0,,Gas,,152,,B,50.42672625,4.54797057,0,2,,3,,1,1,,,0,,,,,,,(information not available),541.0,1800.0,5800.0,23.0,,,507.0,507.0,416.0,1300.0,416.0,1300.0,188.0,849.0,640.0,640.0,564.0,"Superb apartment entirely renovated in 2023, located in Mettet. It comprises a magnificent 45 m² living room, bathed in light, with a modern open kitchen perfectly integrated into the living room, offering a convivial and pleasant living environment on a daily basis. The apartment also features 3 bedrooms, one of which is 20m², shower room, laundry room, separate toilet and a 60m² grnier that can be converted. In addition, there's a garden to enjoy on sunny days. Ideally located, the property is close to shops, main roads and all amenities. PERF ENERG : PEB N° - PEB : B - E spec 157 kWh/m² - E tot : 12590 kWh/m².an. Offer starting at 250,000 euros, subject to acceptance by the owner.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5140/ligny/vbe29859,vbe29859,residence,sale,5140,ligny,315000.0,0,Excellent,Fuel oil,West,150,1900,D,50.5127604,4.57083012,0,2,3,4,,2,2,1,,0,,1,,,,,(information not available),371.0,1100.0,3700.0,563.0,,,589.0,589.0,369.0,578.0,369.0,578.0,3400.0,4800.0,4100.0,5300.0,3800.0,"Homea offers for sale this charming 4-bedroom house and garden located in a quiet area of Ligny. It comprises Ground floor: a living room, a dining room, a shower room with toilet and washbasin, a laundry room and a fitted kitchen giving access to the terrace and garden. 1st floor: night hall, 2 bedrooms, study and shower room with toilet and washbasin. 3rd floor: 2 bedrooms. COMFORT: renovation of kitchen and shower room in 2022, wood DV, oil-fired heating and pellet stove, compliant electricity, fitted kitchen. PEB class D
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbe29788,vbe29788,residence,sale,5500,dinant,158000.0,0,To renovate,,West,18,,D,50.2518574,4.9179325,0,2,2,3,1,,1,,,0,0,,,,1,1,(information not available),1500.0,1400.0,10900.0,107.0,,,2600.0,2600.0,319.0,319.0,319.0,319.0,587.0,989.0,981.0,981.0,963.0,"Groupe Arcade propose cette maison de ville à remettre au gout du jour mais disposant d'une toute nouvelle toiture ainsi que de nouveaux chassis. Située à l'entrée du centre ville et donc à proximité de toutes les commodités avec facilité de parking, elle offre de belle possibilités d'aménagement. Idéale comme premier achat ou investissement, elle se compose comme suit : Sous sol cavé sur une partie. Au rez: hall d'entrée, salon avec cheminée , salle à manger donnant sur la cuisine, petit espace extérieur de 2m². Au 1er: 1x grande chambre et 1x salle de bain. au 2ième: 2x chambres. Combles aménageables. Elements techniques: toiture neuve en ardoises + toiture en polycarbonate pour couvrir la cuisine, structure horizontales en beton au rez et gitage bois aux niveaux supérieurs, chassis en pvc double vitrage neufs, chauffage via 1x poêle alimenté au gaz de ville, chauffeau gaz, électricité non agréée. Rc net 493€. (Prix souhaité 158.000€ sauf offre supérieure) PEB D 307 kwh/m² an. E. tot. 40 424 kwh/an n° 20260420021379
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5330/maillen/vbe29773,vbe29773,residence,sale,5330,maillen,375000.0,0,,,,195,1875,D,50.377213,4.9707476,0,3,2,4,1,,2,1,,0,,1,,,,,no flooding area,2500.0,2500.0,1300.0,46.0,,,2600.0,3400.0,276.0,276.0,276.0,276.0,9400.0,10900.0,5800.0,6000.0,5200.0,"Discover this magnificent property of 195m² of living space located in Maillen, offering an exceptional living environment for families in search of authenticity and modernity. This characterful stone residence boasts 4 spacious, functional bedrooms, perfect for welcoming the whole family. Each room benefits from natural light and contemporary furnishings. The largest master bedroom, laid out on two levels with an integrated dressing room and en-suite shower room, offers a truly relaxing space. The first floor features remarkably well appointed living areas. The spacious living room, heated by a functional fireplace, creates a warm and friendly atmosphere. The modern, fully-equipped kitchen communicates harmoniously with the open-plan dining room. A second living area with access to the garden offers great flexibility of use. The bathroom boasts a spacious shower with meticulous finishing touches. Cleverly designed storage units and plenty of closet space complete this intelligent layout. Outside, you'll enjoy a lush, well-kept plot with garden sheds, recreation area and secure gated access. A spacious driveway makes parking easy. This property combines timeless architectural charm with modern comforts, making it the ideal place to live in the countryside.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5630/senzeille/vbe29768,vbe29768,residence,sale,5630,senzeille,105000.0,,To be renovated,Fuel oil,,22,,E,50.1772046,4.4635255,0,2,,4,1,,,,,,,,,,1,1,no flooding area,7100.0,8000.0,,37.0,,,580.0,684.0,307.0,509.0,307.0,509.0,7300.0,8300.0,4300.0,4600.0,3900.0,"🏡 Maison 4 chambres à rénover – Faire offre à partir de 105.000 € Située à Senzeilles, à seulement 10 minutes des Barrages de l'Eau d''Heure, cette maison offre un beau potentiel d'aménagement avec une superficie habitable d'environ 195 m². Au rez-de-chaussée, vous découvrirez un vaste séjour de 30 m², un second espace de vie de 20 m² pouvant servir de salon ou de bureau, une cuisine de 12 m² ainsi qu'un local technique de 13 m². Le premier étage se compose de deux grandes chambres de 21 m² et 22 m², d'une salle de bain de 15 m² et d'un grenier de 17 m². Au deuxième étage, deux chambres supplémentaires de 20 m² et 14 m² complètent l'ensemble. ✅ 4 chambres ✅ Beaux volumes ✅ Grenier aménageable ✅ Idéal premier achat ou investissement PEB : E Maison nécessitant des travaux de rénovation, offrant de nombreuses possibilités de personnalisation. Faire offre à partir de 105.000 € ! Le propriétaire se réserve le droit exclusif d'apprécier la hauteur et la qualité des offres. Les informations publiées sur ce site ont un caractère indicatif et non contractuel.
www.actualimmo.be
. IPI 513388. Infos: Steve Winquelaire au
Tel
0499/89 60 67
. Vous vendez votre bien ? N'hésitez pas à contacter ACTUALIMMO pour une évaluation offerte et sans engagement.
Show all
Show less"
